epoch,quote,bid,ask,recv_ts
1783266950,2804.04,2804.02,2804.06,1783266950.145
1783266951,2804.044,2804.025,2804.064,1783266951.113
1783266952,2804.046,2804.026,2804.065,1783266952.140
1783266953,2804.047,2804.027,2804.067,1783266953.109
1783266954,2804.053,2804.034,2804.073,1783266954.132
1783266955,2804.058,2804.039,2804.078,1783266955.113
1783266956,2804.064,2804.044,2804.083,1783266956.147
1783266957,2804.07,2804.05,2804.089,1783266957.122
1783266958,2804.077,2804.058,2804.097,1783266958.131
1783266959,2804.083,2804.063,2804.102,1783266959.109
1783266960,2804.086,2804.066,2804.106,1783266960.145
1783266961,2804.087,2804.067,2804.106,1783266961.119
1783266962,2804.092,2804.073,2804.112,1783266962.313
1783266963,2804.106,2804.086,2804.126,1783266963.144
1783266964,2804.112,2804.093,2804.132,1783266964.138
1783266965,2804.124,2804.104,2804.144,1783266965.120
1783266966,2804.124,2804.105,2804.144,1783266966.141
1783266967,2804.131,2804.111,2804.151,1783266967.113
1783266968,2804.146,2804.126,2804.166,1783266968.201
1783266969,2804.149,2804.129,2804.168,1783266969.122
1783266970,2804.155,2804.135,2804.174,1783266970.150
1783266971,2804.16,2804.14,2804.179,1783266971.111
1783266972,2804.165,2804.145,2804.184,1783266972.129
1783266973,2804.168,2804.148,2804.187,1783266973.121
1783266974,2804.171,2804.152,2804.191,1783266974.159
1783266975,2804.179,2804.16,2804.199,1783266975.124
1783266976,2804.191,2804.171,2804.211,1783266976.140
1783266977,2804.192,2804.172,2804.212,1783266977.125
1783266978,2804.195,2804.175,2804.215,1783266978.162
1783266979,2804.201,2804.181,2804.22,1783266979.112
1783266980,2804.205,2804.186,2804.225,1783266980.134
1783266981,2804.22,2804.2,2804.239,1783266981.115
1783266982,2804.226,2804.207,2804.246,1783266982.140
1783266983,2804.229,2804.209,2804.248,1783266983.150
1783266984,2804.238,2804.218,2804.257,1783266984.144
1783266985,2804.249,2804.229,2804.268,1783266985.111
1783266986,2804.25,2804.23,2804.27,1783266986.144
1783266987,2804.254,2804.235,2804.274,1783266987.118
1783266988,2804.264,2804.244,2804.284,1783266988.144
1783266989,2804.273,2804.253,2804.293,1783266989.111
1783266990,2804.275,2804.256,2804.295,1783266990.151
1783266991,2804.28,2804.26,2804.299,1783266991.113
1783266992,2804.281,2804.261,2804.3,1783266992.171
1783266993,2804.288,2804.268,2804.307,1783266993.119
1783266994,2804.288,2804.268,2804.307,1783266994.133
1783266995,2804.292,2804.272,2804.311,1783266995.111
1783266996,2804.296,2804.277,2804.316,1783266996.132
1783266997,2804.297,2804.278,2804.317,1783266997.116
1783266998,2804.307,2804.287,2804.327,1783266998.202
1783266999,2804.31,2804.29,2804.33,1783266999.117
1783267000,2804.311,2804.291,2804.33,1783267000.141
1783267001,2804.316,2804.296,2804.336,1783267001.112
1783267002,2804.322,2804.302,2804.341,1783267002.145
1783267003,2804.332,2804.313,2804.352,1783267003.122
1783267004,2804.333,2804.314,2804.353,1783267004.135
1783267005,2804.337,2804.317,2804.356,1783267005.162
1783267006,2804.338,2804.319,2804.358,1783267006.144
1783267007,2804.349,2804.329,2804.368,1783267007.109
1783267008,2804.354,2804.334,2804.373,1783267008.133
1783267009,2804.362,2804.342,2804.382,1783267009.116
1783267010,2804.365,2804.345,2804.385,1783267010.168
1783267011,2804.374,2804.354,2804.393,1783267011.114
1783267012,2804.382,2804.362,2804.401,1783267012.146
1783267013,2804.389,2804.369,2804.408,1783267013.115
1783267014,2804.395,2804.376,2804.415,1783267014.159
1783267015,2804.396,2804.376,2804.415,1783267015.127
1783267016,2804.4,2804.38,2804.42,1783267016.134
1783267017,2804.406,2804.386,2804.426,1783267017.150
1783267018,2804.408,2804.388,2804.428,1783267018.142
1783267019,2804.413,2804.393,2804.433,1783267019.121
1783267020,2804.419,2804.4,2804.439,1783267020.152
1783267021,2804.423,2804.403,2804.442,1783267021.119
1783267022,2804.424,2804.404,2804.443,1783267022.260
1783267023,2804.429,2804.41,2804.449,1783267023.131
1783267024,2804.431,2804.411,2804.45,1783267024.183
1783267025,2804.431,2804.411,2804.45,1783267025.115
1783267026,2804.438,2804.418,2804.458,1783267026.140
1783267027,2804.447,2804.427,2804.467,1783267027.121
1783267028,2804.45,2804.43,2804.47,1783267028.220
1783267029,2804.459,2804.44,2804.479,1783267029.112
1783267030,2804.463,2804.443,2804.482,1783267030.134
1783267031,2804.463,2804.443,2804.482,1783267031.114
1783267032,2804.474,2804.455,2804.494,1783267032.135
1783267033,2804.476,2804.456,2804.496,1783267033.120
1783267034,2804.482,2804.462,2804.501,1783267034.142
1783267035,2804.488,2804.468,2804.507,1783267035.137
1783267036,2804.502,2804.483,2804.522,1783267036.145
1783267037,2804.504,2804.484,2804.523,1783267037.124
1783267038,2804.509,2804.489,2804.529,1783267038.142
1783267039,2804.512,2804.492,2804.531,1783267039.113
1783267040,2804.518,2804.498,2804.537,1783267040.142
1783267041,2804.518,2804.499,2804.538,1783267041.132
1783267042,2804.524,2804.504,2804.543,1783267042.149
1783267043,2804.533,2804.513,2804.552,1783267043.119
1783267044,2804.536,2804.516,2804.556,1783267044.132
1783267045,2804.536,2804.516,2804.556,1783267045.117
1783267046,2804.537,2804.518,2804.557,1783267046.150
1783267047,2804.548,2804.528,2804.567,1783267047.120
1783267048,2804.551,2804.531,2804.571,1783267048.138
1783267049,2804.56,2804.54,2804.579,1783267049.117
1783267050,2804.571,2804.552,2804.591,1783267050.146
1783267051,2804.574,2804.555,2804.594,1783267051.120
1783267052,2804.575,2804.555,2804.594,1783267052.154
1783267053,2804.579,2804.56,2804.599,1783267053.125
1783267054,2804.589,2804.57,2804.609,1783267054.134
1783267055,2804.59,2804.57,2804.609,1783267055.115
1783267056,2804.604,2804.585,2804.624,1783267056.135
1783267057,2804.61,2804.59,2804.63,1783267057.109
1783267058,2804.61,2804.59,2804.63,1783267058.209
1783267059,2804.61,2804.591,2804.63,1783267059.120
1783267060,2804.617,2804.597,2804.636,1783267060.165
1783267061,2804.624,2804.605,2804.644,1783267061.130
1783267062,2804.627,2804.608,2804.647,1783267062.202
1783267063,2804.635,2804.616,2804.655,1783267063.105
1783267064,2804.641,2804.621,2804.661,1783267064.134
1783267065,2804.648,2804.628,2804.667,1783267065.124
1783267066,2804.656,2804.637,2804.676,1783267066.135
1783267067,2804.671,2804.651,2804.691,1783267067.163
1783267068,2804.678,2804.659,2804.698,1783267068.140
1783267069,2804.687,2804.668,2804.707,1783267069.109
1783267070,2804.688,2804.668,2804.707,1783267070.148
1783267071,2804.695,2804.675,2804.714,1783267071.112
1783267072,2804.696,2804.676,2804.715,1783267072.137
1783267073,2804.699,2804.679,2804.718,1783267073.113
1783267074,2804.707,2804.688,2804.727,1783267074.138
1783267075,2804.713,2804.694,2804.733,1783267075.116
1783267076,2804.728,2804.708,2804.748,1783267076.142
1783267077,2804.728,2804.709,2804.748,1783267077.119
1783267078,2804.73,2804.71,2804.749,1783267078.152
1783267079,2804.733,2804.713,2804.752,1783267079.114
1783267080,2804.737,2804.718,2804.757,1783267080.134
1783267081,2804.74,2804.72,2804.759,1783267081.124
1783267082,2804.744,2804.725,2804.764,1783267082.170
1783267083,2804.745,2804.726,2804.765,1783267083.299
1783267084,2804.746,2804.727,2804.766,1783267084.155
1783267085,2804.753,2804.733,2804.772,1783267085.144
1783267086,2804.762,2804.742,2804.782,1783267086.158
1783267087,2804.768,2804.748,2804.787,1783267087.124
1783267088,2804.772,2804.752,2804.791,1783267088.135
1783267089,2804.78,2804.76,2804.799,1783267089.108
1783267090,2804.783,2804.763,2804.802,1783267090.169
1783267091,2804.786,2804.767,2804.806,1783267091.117
1783267092,2804.791,2804.772,2804.811,1783267092.170
1783267093,2804.795,2804.775,2804.814,1783267093.128
1783267094,2804.799,2804.78,2804.819,1783267094.150
1783267095,2804.809,2804.789,2804.828,1783267095.123
1783267096,2804.809,2804.789,2804.828,1783267096.157
1783267097,2804.812,2804.793,2804.832,1783267097.118
1783267098,2804.814,2804.794,2804.834,1783267098.163
1783267099,2804.815,2804.795,2804.834,1783267099.119
1783267100,2804.815,2804.795,2804.835,1783267100.148
1783267101,2804.822,2804.802,2804.842,1783267101.121
1783267102,2804.826,2804.806,2804.846,1783267102.139
1783267103,2804.831,2804.811,2804.851,1783267103.111
1783267104,2804.836,2804.816,2804.856,1783267104.145
1783267105,2804.845,2804.826,2804.865,1783267105.110
1783267106,2804.849,2804.829,2804.869,1783267106.133
1783267107,2804.859,2804.84,2804.879,1783267107.116
1783267108,2804.869,2804.849,2804.888,1783267108.148
1783267109,2804.882,2804.862,2804.902,1783267109.123
1783267110,2804.888,2804.869,2804.908,1783267110.139
